candidate_id,rank,score,reasoning
CAND_0002931,714,0.6799,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0076991,715,0.6799,"Matches: rust, faiss | Missing: valuation, git | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0076991,716,0.6799,"Matches: rust, faiss | Missing: valuation, git | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0003829,717,0.6798,"Matches: embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0080281,718,0.6798,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0080281,719,0.6798,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0076381,720,0.6798,"Matches: python | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0076381,721,0.6798,"Matches: python | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0081116,722,0.6798,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0081116,723,0.6798,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0000165,724,0.6796,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000165,725,0.6796,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002763,726,0.6795,"Matches: rust, faiss | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0002426,727,0.6795,"Matches: computer vision | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory | Active candidate"
CAND_0088602,728,0.6795,"Matches: rust | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0088602,729,0.6795,"Matches: rust | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0039711,730,0.6795,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0039711,731,0.6795,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000839,732,0.6794,"Matches: faiss, langchain | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0001575,733,0.6794,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0046595,734,0.6794,"Matches: python, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0046595,735,0.6794,"Matches: python, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0063376,736,0.6794,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0063376,737,0.6794,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0004047,738,0.6793,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001928,739,0.6793,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004587,740,0.6793,"Matches: computer vision, nlp | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003616,741,0.6792,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0028184,742,0.6792,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0028184,743,0.6792,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0052566,744,0.6792,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0052566,745,0.6792,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004330,746,0.6791,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0002887,747,0.6791,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0022621,748,0.6791,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0022621,749,0.6791,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003908,750,0.679,"Matches: faiss, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001319,751,0.679,"Matches: faiss, langchain | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0099916,752,0.679,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0099916,753,0.679,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0007631,754,0.679,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0007631,755,0.679,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0000883,756,0.6789,"Matches: faiss, langchain | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0000426,757,0.6789,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001989,758,0.6789,"Matches: computer vision, python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001302,759,0.6788,"Matches: rust, computer vision | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0007153,760,0.6788,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0007153,761,0.6788,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0054791,762,0.6788,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0054791,763,0.6788,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003395,764,0.6787,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001583,765,0.6787,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004267,766,0.6787,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004962,767,0.6787,"Matches: faiss, computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0004962,768,0.6787,"Matches: faiss, computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0000112,769,0.6786,"Matches: go | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0060832,770,0.6786,"Matches: faiss, langchain | Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory"
CAND_0060832,771,0.6786,"Matches: faiss, langchain | Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory"
CAND_0000874,772,0.6785,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002935,773,0.6785,"Matches: embeddings | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0016881,774,0.6785,"Matches: faiss, computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0016881,775,0.6785,"Matches: faiss, computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001316,776,0.6784,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004168,777,0.6784,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0080107,778,0.6784,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0080107,779,0.6784,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001224,780,0.6784,"Matches: rust, faiss | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0001224,781,0.6784,"Matches: rust, faiss | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0052289,782,0.6784,"Matches: faiss | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0052289,783,0.6784,"Matches: faiss | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0004678,784,0.6783,"Matches: python | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory | Active candidate"
CAND_0031221,785,0.6783,"Matches: faiss | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0031221,786,0.6783,"Matches: faiss | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0004735,787,0.6782,"Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0002157,788,0.6782,"Matches: go | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001778,789,0.6782,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0026953,790,0.6782,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0026953,791,0.6782,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0002143,792,0.6781,"Matches: rust | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0004282,793,0.6781,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003747,794,0.6781,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0000508,795,0.678,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0092410,796,0.678,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0092410,797,0.678,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0084036,798,0.678,"Matches: rust, faiss | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0084036,799,0.678,"Matches: rust, faiss | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0029178,800,0.6779,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0029178,801,0.6779,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002985,802,0.6778,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0038631,803,0.6778,"Matches: nlp, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0038631,804,0.6778,"Matches: nlp, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0025971,805,0.6778,"Matches: faiss, python | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0025971,806,0.6778,"Matches: faiss, python | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0044214,807,0.6777,"Matches: embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0044214,808,0.6777,"Matches: embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0001450,809,0.6776,"Matches: langchain | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0003825,810,0.6776,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0058300,811,0.6776,"Matches: computer vision, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0058300,812,0.6776,"Matches: computer vision, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004333,813,0.6775,"Matches: go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0000581,814,0.6775,"Matches: langchain, go | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0060257,815,0.6775,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0060257,816,0.6775,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001494,817,0.6774,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000576,818,0.6774,"Matches: faiss, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002414,819,0.6774,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0000517,820,0.6774,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0001060,821,0.6774,"Matches: langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0012065,822,0.6774,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0012065,823,0.6774,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0092767,824,0.6774,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0092767,825,0.6774,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0072929,826,0.6774,"Matches: faiss, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0072929,827,0.6774,"Matches: faiss, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0004643,828,0.6773,"Matches: embeddings | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003025,829,0.6773,"Matches: python | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003506,830,0.6773,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0037329,831,0.6773,"Matches: embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0037329,832,0.6773,"Matches: embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0069773,833,0.6773,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0069773,834,0.6773,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004388,835,0.6772,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004677,836,0.6772,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0099977,837,0.6772,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0099977,838,0.6772,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0079199,839,0.6772,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
